"","","","","","WIDEBODY","","","",""
"","","","","U.S. OUTBOUND TO EMEIA","","","","",""
"","Orig","Dest","Departs","Arrives","Fleet","Flight","DOW","Start Date","End Date"
"","ATH","JFK","10:20","16:00","A330","DL0203","DAILY","01Oct2023","31Oct2023"
"","ATH","JFK","15:15","19:35","B767","DL0213","12.4.6.","02Oct2023","28Oct2023"
"","BCN","ATL","09:55","15:35","A350","DL0195","DAILY","01Oct2023","31Oct2023"
"","BCN","JFK","08:15","17:15","B767","DL0169","DAILY","01Oct2023","31Oct2023"
"","BER","JFK","10:20","13:30","B767","DL0093","DAILY","01Oct2023","28Oct2023"
"","BRU","JFK","11:00","14:29","B767","DL0141","DAILY","01Oct2023","31Oct2023"
"","CDG","ATL","09:00","14:25","A350","DL0083","DAILY","01Oct2023","31Oct2023"
"","CDG","ATL","15:30","21:05","B767","DL0085","DAILY","01Oct2023","31Oct2023"
"","CDG","ATL","11:50","17:15","B767","DL0089","1.3.5.7","01Oct2023","30Oct2023"
"","CDG","BOS","11:20","15:05","A330","DL0225","DAILY","01Oct2023","31Oct2023"
"","CDG","CVG","12:00","16:30","B767","DL0229",".2.4.6.","03Oct2023","31Oct2023"
"","CDG","DTW","10:30","14:45","A330","DL0097","DAILY","01Oct2023","31Oct2023"
"","CDG","JFK","11:30","15:20","B767","DL0263","DAILY","01Oct2023","31Oct2023"
"","CDG","JFK","14:30","18:15","B767","DL0265","DAILY","01Oct2023","31Oct2023"
"","CDG","LAX","15:20","19:25","A330","DL0291","DAILY","01Oct2023","30Oct2023"
"","CDG","MSP","15:40","18:15","A330","DL0139","DAILY","01Oct2023","28Oct2023"
"","CDG","MSP","10:15","14:00","A330","DL0153","DAILY","01Oct2023","31Oct2023"
"","CDG","RDU","11:15","14:30","B767","DL0287","DAILY","01Oct2023","28Oct2023"
"","CDG","SEA","10:35","17:25","A330","DL0081","DAILY","01Oct2023","31Oct2023"
"","CDG","SLC","10:10","14:00","A330","DL0221","DAILY","01Oct2023","31Oct2023"
"","CPH","JFK","13:40","16:40","B767","DL0219","DAILY","01Oct2023","28Oct2023"
"","CPT","ATL","21:30","08:20","A350","DL0211",".2..5.7","01Oct2023","31Oct2023"
"","CPT","ATL","21:55","08:20","A350","DL0025","DAILY","30Oct2023","30Oct2023"
